purchase_year_month,seller_display_id,revenue,orders,units_sold
2018-02,SELL-002398,837.0,2,2
2018-02,SELL-003006,836.84,13,13
2018-02,SELL-001233,834.94,1,2
2018-02,SELL-001589,829.22,8,10
2018-02,SELL-000945,826.28,6,7
2018-02,SELL-002073,817.87,7,8
2018-02,SELL-003039,817.41,6,7
2018-02,SELL-000423,809.45,5,5
2018-02,SELL-000655,803.68,1,1
2018-02,SELL-000281,801.72,5,5
2018-02,SELL-001799,798.11,25,27
2018-02,SELL-001863,795.73,12,19
2018-02,SELL-000149,793.88,8,8
2018-02,SELL-000495,789.46,7,8
2018-02,SELL-001831,788.66,12,12
2018-02,SELL-000705,787.57,6,9
2018-02,SELL-002861,785.97,5,5
2018-02,SELL-001886,785.49,7,12
2018-02,SELL-001994,782.27,3,3
2018-02,SELL-000577,781.13,9,12
2018-02,SELL-001334,777.94,8,10
2018-02,SELL-002070,771.08,4,4
2018-02,SELL-002843,769.99,1,1
2018-02,SELL-002948,768.59,1,1
2018-02,SELL-000419,759.68,5,5
2018-02,SELL-003040,759.2,1,1
2018-02,SELL-002944,758.93,1,1
2018-02,SELL-001638,755.45,10,10
2018-02,SELL-001046,754.47,4,4
2018-02,SELL-001849,752.33,6,6
2018-02,SELL-002212,744.9,5,6
2018-02,SELL-001443,740.71,7,7
2018-02,SELL-003080,732.38,6,6
2018-02,SELL-003002,732.15,7,7
2018-02,SELL-002559,731.73,3,3
2018-02,SELL-001559,729.08,10,11
2018-02,SELL-001355,726.01,7,7
2018-02,SELL-002696,724.91,5,6
2018-02,SELL-000200,722.39,3,4
2018-02,SELL-002993,718.62,3,3
2018-02,SELL-000887,714.24,3,3
2018-02,SELL-001105,712.04,9,9
2018-02,SELL-003054,708.48,1,3
2018-02,SELL-001545,704.02,22,22
2018-02,SELL-001124,700.61,7,7
2018-02,SELL-001078,698.98,6,6
2018-02,SELL-001104,698.77,5,10
2018-02,SELL-000283,695.99,1,1
2018-02,SELL-002458,695.69,11,11
2018-02,SELL-000910,694.58,8,8
2018-02,SELL-000653,693.83,3,3
2018-02,SELL-001915,691.64,5,5
2018-02,SELL-000323,685.9,11,12
2018-02,SELL-000231,682.98,3,3
2018-02,SELL-002950,676.98,7,7
2018-02,SELL-001447,671.51,1,1
2018-02,SELL-000712,665.29,4,7
2018-02,SELL-000574,663.42,4,4
2018-02,SELL-001444,659.66,4,6
2018-02,SELL-002992,652.0,7,12
2018-02,SELL-001020,649.04,17,17
2018-02,SELL-002543,640.38,5,5
2018-02,SELL-003026,636.15,2,2
2018-02,SELL-001394,632.72,2,2
2018-02,SELL-002071,631.83,2,2
2018-02,SELL-002258,630.14,3,6
2018-02,SELL-002263,623.68,1,1
2018-02,SELL-000262,623.1,1,3
2018-02,SELL-000156,621.84,10,12
2018-02,SELL-000166,614.69,10,10
2018-02,SELL-000996,610.07,6,6
2018-02,SELL-002266,608.93,3,3
2018-02,SELL-002698,607.23,3,3
2018-02,SELL-000830,607.01,7,7
2018-02,SELL-000376,606.37,2,2
2018-02,SELL-002175,605.71,11,11
2018-02,SELL-002468,605.29,7,7
2018-02,SELL-002459,603.63,9,12
2018-02,SELL-002439,601.65,5,5
2018-02,SELL-001869,601.38,8,8
2018-02,SELL-001448,598.98,3,6
2018-02,SELL-002455,598.63,3,6
2018-02,SELL-001385,598.4,5,5
2018-02,SELL-002878,595.15,11,11
2018-02,SELL-001946,594.88,5,7
2018-02,SELL-000052,592.81,3,3
2018-02,SELL-002492,592.29,5,5
2018-02,SELL-003067,589.97,2,2
2018-02,SELL-001867,589.29,4,4
2018-02,SELL-001474,588.82,4,4
2018-02,SELL-003034,586.03,3,3
2018-02,SELL-002283,582.19,5,5
2018-02,SELL-001300,577.96,6,6
2018-02,SELL-002194,571.75,7,7
2018-02,SELL-000917,571.22,1,2
2018-02,SELL-000434,570.56,1,1
2018-02,SELL-003024,569.61,1,3
2018-02,SELL-002695,565.75,7,7
2018-02,SELL-002804,555.34,2,3
2018-02,SELL-002807,554.9,4,4
2018-02,SELL-000316,553.01,5,5
2018-02,SELL-000750,551.82,6,6
2018-02,SELL-001390,551.12,6,7
2018-02,SELL-002891,550.9,13,13
2018-02,SELL-001701,549.2,2,2
2018-02,SELL-001393,548.78,2,2
2018-02,SELL-001414,545.32,9,12
2018-02,SELL-001235,544.74,3,3
2018-02,SELL-002547,544.36,8,10
2018-02,SELL-000820,542.81,3,3
2018-02,SELL-002523,542.5,6,7
2018-02,SELL-000458,541.83,4,5
2018-02,SELL-002078,538.92,4,4
2018-02,SELL-001290,536.91,4,4
2018-02,SELL-001785,535.86,3,3
2018-02,SELL-001868,524.69,2,3
2018-02,SELL-001306,523.08,3,3
2018-02,SELL-000366,521.28,7,8
2018-02,SELL-001364,519.35,3,7
2018-02,SELL-001372,516.26,10,10
2018-02,SELL-000397,514.01,10,10
2018-02,SELL-000354,513.4,6,6
2018-02,SELL-001931,511.08,3,3
2018-02,SELL-001014,510.54,2,2
2018-02,SELL-002005,510.5,5,5
2018-02,SELL-001258,508.18,1,1
2018-02,SELL-001130,506.72,4,4
2018-02,SELL-001179,506.34,5,6
2018-02,SELL-002133,506.17,2,2
2018-02,SELL-001431,502.39,2,2
2018-02,SELL-000058,500.54,8,9
2018-02,SELL-002637,500.04,2,3
2018-02,SELL-000785,491.57,6,6
2018-02,SELL-002025,491.43,6,6
2018-02,SELL-002428,489.7,7,8
2018-02,SELL-001013,484.98,3,3
2018-02,SELL-003074,483.25,5,6
2018-02,SELL-000016,481.21,6,6
2018-02,SELL-002090,477.23,3,3
2018-02,SELL-000174,474.86,6,7
2018-02,SELL-002160,472.29,3,3
2018-02,SELL-002063,471.94,3,3
2018-02,SELL-002462,471.77,5,6
2018-02,SELL-001768,470.93,2,4
2018-02,SELL-001111,469.71,2,2
2018-02,SELL-000652,469.4,6,6
2018-02,SELL-002526,469.32,1,1
2018-02,SELL-001662,467.9,1,1
2018-02,SELL-002832,467.41,4,4
2018-02,SELL-001070,467.36,1,1
2018-02,SELL-000478,466.34,4,4
2018-02,SELL-002582,461.33,8,8
2018-02,SELL-002596,459.25,9,10
2018-02,SELL-002655,458.42,4,6
2018-02,SELL-000202,458.32,10,13
2018-02,SELL-002093,455.38,2,2
2018-02,SELL-000548,454.63,2,4
2018-02,SELL-001842,454.09,4,4
2018-02,SELL-001679,453.04,2,2
2018-02,SELL-001076,452.2,4,4
2018-02,SELL-000002,450.34,3,3
2018-02,SELL-001056,449.34,3,8
2018-02,SELL-000006,448.04,3,3
2018-02,SELL-001614,447.5,4,4
2018-02,SELL-001789,446.52,2,2
2018-02,SELL-000160,441.99,3,3
2018-02,SELL-000915,441.88,5,5
2018-02,SELL-000805,441.64,4,4
2018-02,SELL-003090,441.39,5,5
2018-02,SELL-000019,439.67,3,4
2018-02,SELL-002086,439.41,3,3
2018-02,SELL-003093,436.5,3,3
2018-02,SELL-000940,435.12,2,4
2018-02,SELL-002704,434.83,2,2
2018-02,SELL-000774,433.93,2,2
2018-02,SELL-002222,433.39,4,5
2018-02,SELL-000100,432.24,7,7
2018-02,SELL-001354,431.98,2,2
2018-02,SELL-002176,428.43,3,3
2018-02,SELL-002036,426.62,1,1
2018-02,SELL-003082,415.93,1,1
2018-02,SELL-001601,415.52,1,1
2018-02,SELL-001926,415.32,1,3
2018-02,SELL-000411,414.46,2,2
2018-02,SELL-003000,411.12,3,4
2018-02,SELL-002029,408.58,6,6
2018-02,SELL-000800,403.72,2,2
2018-02,SELL-000970,399.05,3,5
2018-02,SELL-001624,399.03,2,2
2018-02,SELL-001175,398.52,3,3
2018-02,SELL-001156,395.15,3,5
2018-02,SELL-001519,394.06,1,1
2018-02,SELL-001838,393.15,2,2
2018-02,SELL-002974,390.68,2,2
2018-02,SELL-001758,386.32,2,2
2018-02,SELL-001185,384.92,3,5
2018-02,SELL-003050,380.91,6,8
2018-02,SELL-001899,379.86,3,3
2018-02,SELL-001694,378.08,6,6
2018-02,SELL-000797,375.6,3,3
2018-02,SELL-002449,374.89,4,4
2018-02,SELL-001396,373.4,5,5
2018-02,SELL-002587,371.89,2,2
2018-02,SELL-000648,370.76,3,3
2018-02,SELL-001827,370.59,4,4
2018-02,SELL-000499,368.49,5,5
2018-02,SELL-000641,367.98,1,1
2018-02,SELL-001603,366.76,7,12
2018-02,SELL-000530,365.6,2,2
2018-02,SELL-001652,364.69,1,1
2018-02,SELL-000254,360.9,2,2
2018-02,SELL-002145,358.81,5,5
2018-02,SELL-002659,358.08,3,3
2018-02,SELL-001987,356.92,2,2
2018-02,SELL-001302,355.79,3,3
2018-02,SELL-001257,353.01,3,3
2018-02,SELL-002788,352.1,1,1
2018-02,SELL-001989,350.52,3,3
2018-02,SELL-001467,349.47,6,6
2018-02,SELL-001985,348.93,1,1
2018-02,SELL-002918,347.32,2,2
2018-02,SELL-002893,346.7,3,3
2018-02,SELL-000682,345.67,5,5
2018-02,SELL-001517,345.37,4,4
2018-02,SELL-001505,343.79,4,4
2018-02,SELL-001066,340.29,1,1
2018-02,SELL-002082,337.25,4,4
2018-02,SELL-002154,335.94,3,3
2018-02,SELL-002868,334.72,2,2
2018-02,SELL-002987,333.83,3,3
2018-02,SELL-000078,333.68,4,4
2018-02,SELL-002381,333.01,2,2
2018-02,SELL-000080,332.09,3,3
2018-02,SELL-001164,331.91,2,2
2018-02,SELL-001182,330.7,2,2
2018-02,SELL-000286,328.98,7,7
2018-02,SELL-000703,328.35,6,6
2018-02,SELL-000498,328.12,4,4
2018-02,SELL-000035,327.72,1,1
2018-02,SELL-002879,327.25,1,1
2018-02,SELL-003075,323.54,1,1
2018-02,SELL-002958,320.37,4,4
2018-02,SELL-001036,317.84,2,2
2018-02,SELL-002142,316.53,1,1
2018-02,SELL-000643,316.36,4,5
2018-02,SELL-002421,315.35,2,3
2018-02,SELL-001706,314.67,3,4
2018-02,SELL-002196,313.4,1,1
2018-02,SELL-000583,310.8,3,4
2018-02,SELL-001875,307.79,1,1
2018-02,SELL-000959,307.24,1,1
2018-02,SELL-000714,306.2,1,1
2018-02,SELL-001268,305.51,1,1
2018-02,SELL-000572,305.47,5,5
2018-02,SELL-002223,304.31,2,3
2018-02,SELL-001851,303.51,2,2
2018-02,SELL-002031,302.19,2,2
2018-02,SELL-002997,301.49,6,6
2018-02,SELL-001121,299.4,3,3
2018-02,SELL-001370,299.21,2,2
2018-02,SELL-002563,298.23,2,2
2018-02,SELL-001852,298.21,1,1
2018-02,SELL-000772,297.59,4,4
2018-02,SELL-001274,295.31,2,4
2018-02,SELL-000416,295.3,4,5
2018-02,SELL-000571,294.58,1,1
2018-02,SELL-002627,290.24,6,6
2018-02,SELL-003014,288.93,1,3
2018-02,SELL-000127,286.12,1,1
2018-02,SELL-000576,285.95,2,3
2018-02,SELL-001310,285.35,2,2
2018-02,SELL-000647,283.13,6,6
2018-02,SELL-000806,282.51,2,3
2018-02,SELL-002127,282.33,4,5
2018-02,SELL-002321,281.07,2,2
2018-02,SELL-002542,279.51,3,3
2018-02,SELL-000799,278.67,4,4
2018-02,SELL-002577,278.33,1,1
2018-02,SELL-000291,276.9,2,2
2018-02,SELL-002711,276.78,3,3
2018-02,SELL-000322,276.4,2,2
2018-02,SELL-000889,274.87,1,1
2018-02,SELL-000034,273.87,2,3
2018-02,SELL-002750,272.28,2,2
2018-02,SELL-002016,272.11,3,4
2018-02,SELL-001775,272.01,1,1
2018-02,SELL-002864,270.89,4,4
2018-02,SELL-000938,269.86,5,7
2018-02,SELL-002129,269.85,3,3
2018-02,SELL-000796,269.36,6,7
2018-02,SELL-002728,268.45,1,5
2018-02,SELL-001615,268.36,2,3
2018-02,SELL-000151,267.98,3,3
2018-02,SELL-002440,267.92,3,3
2018-02,SELL-002415,267.89,1,1
2018-02,SELL-002713,267.41,1,1
2018-02,SELL-002265,266.75,2,2
2018-02,SELL-001760,265.34,2,4
2018-02,SELL-000832,263.47,1,1
2018-02,SELL-002748,261.62,2,3
2018-02,SELL-000744,257.43,1,1
2018-02,SELL-000856,256.43,2,2
2018-02,SELL-000563,256.08,6,6
2018-02,SELL-000227,255.84,2,2
2018-02,SELL-002560,255.26,1,1
2018-02,SELL-000338,255.24,1,1
2018-02,SELL-000928,254.27,3,4
2018-02,SELL-001225,251.72,5,5
2018-02,SELL-000470,251.61,2,2
2018-02,SELL-002340,250.57,1,1
2018-02,SELL-000109,250.55,3,3
2018-02,SELL-000739,250.36,2,4
2018-02,SELL-000087,249.62,2,2
2018-02,SELL-001695,248.96,4,10
2018-02,SELL-003092,248.91,3,3
2018-02,SELL-003060,248.02,2,2
2018-02,SELL-000004,247.31,4,4
2018-02,SELL-000274,244.91,1,1
2018-02,SELL-002734,242.51,3,3
2018-02,SELL-001049,241.89,2,2
2018-02,SELL-000646,241.02,2,3
2018-02,SELL-002282,240.94,4,4
2018-02,SELL-001172,240.47,5,6
2018-02,SELL-001391,238.1,1,1
2018-02,SELL-001449,237.29,1,1
2018-02,SELL-001687,235.25,2,5
2018-02,SELL-002574,229.93,4,4
2018-02,SELL-000851,229.37,2,2
2018-02,SELL-002525,228.88,1,2
2018-02,SELL-000819,227.97,2,2
2018-02,SELL-002252,226.9,1,1
2018-02,SELL-001328,226.71,3,3
2018-02,SELL-001728,226.7,5,5
2018-02,SELL-001412,225.69,3,3
2018-02,SELL-000867,225.23,1,1
2018-02,SELL-002004,225.23,1,1
2018-02,SELL-002572,224.99,4,4
2018-02,SELL-002357,222.36,3,3
2018-02,SELL-000348,221.26,4,4
2018-02,SELL-002557,220.96,2,2
2018-02,SELL-001169,219.98,5,5
2018-02,SELL-001170,219.65,2,2
2018-02,SELL-002980,218.77,1,1
2018-02,SELL-000443,218.55,4,4
2018-02,SELL-002469,218.11,1,1
2018-02,SELL-002578,216.64,1,1
2018-02,SELL-000460,216.39,3,3
2018-02,SELL-000866,216.2,4,5
2018-02,SELL-000356,216.15,1,1
2018-02,SELL-001270,215.15,1,1
2018-02,SELL-002969,215.06,1,1
2018-02,SELL-000275,213.78,1,1
2018-02,SELL-000880,213.68,1,3
2018-02,SELL-002380,212.92,2,2
2018-02,SELL-001140,212.06,2,2
2018-02,SELL-001476,210.27,1,1
2018-02,SELL-000635,210.15,3,4
2018-02,SELL-001637,208.86,2,2
2018-02,SELL-000578,207.82,3,3
2018-02,SELL-001877,207.67,1,1
2018-02,SELL-003069,207.67,1,1
2018-02,SELL-000047,206.42,1,1
2018-02,SELL-002896,205.37,3,3
2018-02,SELL-001725,204.32,1,2
2018-02,SELL-001010,203.26,3,3
2018-02,SELL-001213,203.25,2,3
2018-02,SELL-000685,201.66,2,2
2018-02,SELL-000248,198.88,1,2
2018-02,SELL-001667,197.72,1,1
2018-02,SELL-000259,196.5,1,1
2018-02,SELL-002816,195.67,2,2
2018-02,SELL-002297,194.08,3,3
2018-02,SELL-001016,192.62,2,2
2018-02,SELL-002826,191.95,3,3
2018-02,SELL-002817,191.95,1,1
2018-02,SELL-000504,188.09,2,2
2018-02,SELL-002727,186.95,1,1
2018-02,SELL-001242,183.94,1,2
2018-02,SELL-002709,183.93,1,1
2018-02,SELL-000020,183.5,1,1
2018-02,SELL-001162,183.33,1,1
2018-02,SELL-001829,182.49,3,3
2018-02,SELL-000413,179.53,3,5
2018-02,SELL-001822,178.48,5,5
2018-02,SELL-003051,178.27,1,1
2018-02,SELL-000187,177.59,2,2
2018-02,SELL-002846,177.18,5,5
2018-02,SELL-001567,176.87,1,1
2018-02,SELL-000619,176.49,1,1
2018-02,SELL-000049,175.42,2,2
2018-02,SELL-002797,174.95,1,1
2018-02,SELL-001898,173.82,1,1
2018-02,SELL-002273,173.07,2,2
2018-02,SELL-001992,172.36,1,1
2018-02,SELL-000735,172.3,2,2
2018-02,SELL-002355,171.97,2,2
2018-02,SELL-000158,171.44,1,1
2018-02,SELL-002410,170.53,1,1
2018-02,SELL-000547,170.31,1,1
2018-02,SELL-000961,167.66,1,1
2018-02,SELL-000737,167.62,1,1
2018-02,SELL-001109,166.58,1,1
2018-02,SELL-000135,166.47,1,1
2018-02,SELL-001135,165.78,1,1
2018-02,SELL-000608,165.4,1,1
2018-02,SELL-001568,164.7,1,1
2018-02,SELL-000427,164.5,1,1
2018-02,SELL-001349,164.4,1,1
2018-02,SELL-002703,164.22,2,2
2018-02,SELL-001119,162.29,1,1
2018-02,SELL-002425,161.7,1,1
2018-02,SELL-000874,161.07,3,3
2018-02,SELL-002735,160.72,2,2
2018-02,SELL-003056,160.41,2,2
2018-02,SELL-000394,159.67,2,2
2018-02,SELL-001618,158.79,1,1
2018-02,SELL-001459,158.43,3,3
2018-02,SELL-000934,157.84,4,4
2018-02,SELL-001149,157.16,2,2
2018-02,SELL-000892,155.12,1,1
2018-02,SELL-002887,154.94,1,2
2018-02,SELL-002475,153.9,1,1
2018-02,SELL-001883,151.55,1,1
2018-02,SELL-001769,151.3,1,1
2018-02,SELL-000466,150.76,1,4
2018-02,SELL-003059,150.17,1,1
2018-02,SELL-001648,149.7,1,1
2018-02,SELL-000855,148.9,1,1
2018-02,SELL-000219,148.87,1,1
2018-02,SELL-002238,148.24,1,1
2018-02,SELL-002970,147.78,1,2
2018-02,SELL-002316,147.52,1,1
2018-02,SELL-002180,147.5,2,2
2018-02,SELL-002130,147.24,1,2
2018-02,SELL-001244,146.75,2,2
2018-02,SELL-000358,145.52,1,2
2018-02,SELL-002636,144.56,2,3
2018-02,SELL-000054,144.5,1,1
2018-02,SELL-000215,144.01,1,2
2018-02,SELL-001564,143.89,2,2
2018-02,SELL-002235,143.86,1,2
2018-02,SELL-002679,139.62,1,1
2018-02,SELL-001319,138.49,1,1
2018-02,SELL-001280,138.05,2,2
2018-02,SELL-003033,137.32,1,1
2018-02,SELL-002651,137.09,3,3
2018-02,SELL-001590,135.49,1,1
2018-02,SELL-001960,135.49,1,1
2018-02,SELL-000065,134.59,1,1
2018-02,SELL-003017,134.58,1,1
2018-02,SELL-001902,133.8,1,1
2018-02,SELL-000663,133.56,2,2
2018-02,SELL-002774,133.19,1,1
2018-02,SELL-002122,132.83,2,2
2018-02,SELL-001963,132.66,2,3
2018-02,SELL-002626,131.28,3,3
2018-02,SELL-000815,130.98,2,3
2018-02,SELL-002211,130.83,1,1
2018-02,SELL-001625,129.78,1,1
2018-02,SELL-001134,128.45,1,1
2018-02,SELL-001916,128.43,3,3
2018-02,SELL-000347,128.4,2,2
2018-02,SELL-001644,128.34,2,3
2018-02,SELL-000590,127.99,2,3
2018-02,SELL-001947,127.99,1,1
2018-02,SELL-000280,127.71,2,2
2018-02,SELL-001313,125.6,1,2
2018-02,SELL-001527,125.52,1,1
2018-02,SELL-002041,124.77,2,2
2018-02,SELL-002233,124.52,1,1
2018-02,SELL-002534,124.52,1,1
2018-02,SELL-002647,123.99,3,3
2018-02,SELL-000845,122.52,2,2
2018-02,SELL-000176,122.49,1,1
2018-02,SELL-000415,121.09,1,1
2018-02,SELL-001744,119.73,3,3
2018-02,SELL-001855,118.17,1,1
2018-02,SELL-002199,118.01,2,2
2018-02,SELL-000418,117.13,2,2
2018-02,SELL-001907,117.08,1,1
2018-02,SELL-000702,117.04,1,1
2018-02,SELL-001529,116.82,2,2
2018-02,SELL-000773,115.45,1,1
2018-02,SELL-000611,114.45,1,1
2018-02,SELL-000954,114.44,1,1
2018-02,SELL-000391,114.35,1,1
2018-02,SELL-001387,113.44,1,1
2018-02,SELL-002461,112.76,1,1
2018-02,SELL-002360,112.54,2,2
2018-02,SELL-000584,112.39,1,1
2018-02,SELL-000446,112.23,2,2
2018-02,SELL-002177,112.2,2,2
2018-02,SELL-001007,111.26,2,2
2018-02,SELL-000789,111.22,2,2
2018-02,SELL-000927,110.42,1,1
2018-02,SELL-000993,110.32,1,1
2018-02,SELL-002628,110.0,1,2
2018-02,SELL-000098,109.77,1,1
2018-02,SELL-000341,109.6,2,2
2018-02,SELL-002080,108.52,1,1
2018-02,SELL-002740,108.32,2,3
2018-02,SELL-000161,108.02,3,3
2018-02,SELL-002981,108.0,1,3
2018-02,SELL-000238,107.26,3,3
2018-02,SELL-001879,107.0,1,1
2018-02,SELL-001405,104.36,1,1
2018-02,SELL-002341,104.28,1,1
2018-02,SELL-001411,103.23,1,1
2018-02,SELL-000862,102.3,1,3
2018-02,SELL-000103,100.9,2,2
2018-02,SELL-002232,100.25,1,1
2018-02,SELL-001305,100.2,1,2
2018-02,SELL-002200,99.61,3,3
2018-02,SELL-001686,98.51,1,1
2018-02,SELL-001727,97.88,1,1
2018-02,SELL-001798,97.78,2,2
2018-02,SELL-001854,97.78,1,1
2018-02,SELL-000309,97.0,1,1
2018-02,SELL-001808,97.0,2,2
2018-02,SELL-002941,96.86,2,2
2018-02,SELL-000580,96.33,1,1
2018-02,SELL-000943,96.27,2,2
2018-02,SELL-002548,96.03,1,1
2018-02,SELL-000217,95.8,1,1
2018-02,SELL-000105,95.5,1,1
2018-02,SELL-002001,95.21,1,1
2018-02,SELL-000638,94.84,2,2
2018-02,SELL-000404,94.69,1,1
2018-02,SELL-001337,94.29,3,3
2018-02,SELL-001073,94.05,3,3
2018-02,SELL-000155,92.91,1,1
2018-02,SELL-001472,92.29,1,1
2018-02,SELL-002983,92.2,2,2
2018-02,SELL-001531,91.87,2,2
2018-02,SELL-002725,91.69,2,2
2018-02,SELL-002531,90.38,2,2
2018-02,SELL-000178,89.66,1,1
2018-02,SELL-000486,88.5,2,2
2018-02,SELL-002481,88.0,1,2
2018-02,SELL-000007,87.36,1,1
2018-02,SELL-001783,87.05,1,1
2018-02,SELL-002856,86.48,2,4
2018-02,SELL-002632,84.0,1,1
2018-02,SELL-002758,83.57,2,2
2018-02,SELL-003084,83.23,1,1
2018-02,SELL-001616,83.19,1,1
2018-02,SELL-000826,83.01,1,1
2018-02,SELL-001745,82.13,1,1
2018-02,SELL-000668,81.6,1,1
2018-02,SELL-000083,80.82,1,1
2018-02,SELL-000807,80.21,1,1
2018-02,SELL-002292,80.2,1,2
2018-02,SELL-000201,80.18,2,2
2018-02,SELL-001853,79.53,1,1
2018-02,SELL-001920,78.13,3,3
2018-02,SELL-002996,77.75,1,1
2018-02,SELL-001440,77.7,1,1
2018-02,SELL-000349,76.18,2,2
2018-02,SELL-000447,76.08,1,1
2018-02,SELL-002290,75.85,1,1
2018-02,SELL-001489,75.66,1,1
2018-02,SELL-001894,75.17,1,1
2018-02,SELL-001751,75.07,1,1
2018-02,SELL-002408,72.52,1,1
2018-02,SELL-002269,71.44,2,2
2018-02,SELL-001400,70.34,2,2
2018-02,SELL-000791,70.05,2,2
2018-02,SELL-000199,69.96,1,1
2018-02,SELL-000389,68.5,1,1
2018-02,SELL-001052,67.53,1,1
2018-02,SELL-003087,67.38,2,2
2018-02,SELL-000633,67.11,1,1
2018-02,SELL-002853,66.89,1,1
2018-02,SELL-001702,66.63,1,1
2018-02,SELL-002401,66.47,1,1
2018-02,SELL-002183,65.69,1,1
2018-02,SELL-001503,65.2,1,2
2018-02,SELL-002251,65.09,1,1
2018-02,SELL-003022,65.09,1,1
2018-02,SELL-000067,65.05,1,1
2018-02,SELL-000273,64.76,1,1
2018-02,SELL-001816,64.53,1,1
2018-02,SELL-000932,64.37,1,1
2018-02,SELL-001646,64.11,1,1
2018-02,SELL-002169,63.01,1,1
2018-02,SELL-000511,62.71,1,1
2018-02,SELL-000738,62.38,1,1
2018-02,SELL-001881,62.29,1,1
2018-02,SELL-000250,62.04,2,2
2018-02,SELL-000539,61.85,1,1
2018-02,SELL-000230,61.73,1,1
2018-02,SELL-000656,61.64,1,1
2018-02,SELL-001885,61.1,1,1
2018-02,SELL-000072,60.0,1,1
2018-02,SELL-002270,59.48,1,1
2018-02,SELL-001351,59.25,1,1
2018-02,SELL-002546,58.94,2,2
2018-02,SELL-000240,58.0,1,1
2018-02,SELL-000314,57.96,2,2
2018-02,SELL-003003,57.68,1,1
2018-02,SELL-000221,56.92,1,1
2018-02,SELL-001942,56.92,1,1
2018-02,SELL-003079,56.1,1,2
2018-02,SELL-003005,55.63,1,1
2018-02,SELL-000687,55.01,1,1
2018-02,SELL-000522,53.58,1,1
2018-02,SELL-000106,53.4,1,2
2018-02,SELL-002844,53.15,1,1
2018-02,SELL-002121,53.1,1,1
2018-02,SELL-001656,52.47,1,1
2018-02,SELL-000718,52.01,1,1
2018-02,SELL-000939,51.62,1,1
2018-02,SELL-000969,51.6,1,1
2018-02,SELL-002579,50.58,1,2
2018-02,SELL-002317,49.84,1,1
2018-02,SELL-000841,49.0,1,1
2018-02,SELL-000131,47.77,1,1
2018-02,SELL-000206,47.68,1,1
2018-02,SELL-001913,47.53,1,1
2018-02,SELL-002664,47.47,1,1
2018-02,SELL-003012,47.17,1,1
2018-02,SELL-000032,46.75,1,1
2018-02,SELL-002306,45.0,1,1
2018-02,SELL-002786,44.48,1,1
2018-02,SELL-001069,44.1,1,1
2018-02,SELL-001659,43.7,1,1
2018-02,SELL-002952,42.64,1,1
2018-02,SELL-001450,42.53,1,1
2018-02,SELL-001747,41.82,1,1
2018-02,SELL-002371,41.79,1,1
2018-02,SELL-000952,40.0,1,1
2018-02,SELL-000113,39.82,1,1
2018-02,SELL-002198,39.58,1,1
2018-02,SELL-001533,39.1,1,1
2018-02,SELL-000091,38.25,1,1
2018-02,SELL-001910,37.75,1,1
2018-02,SELL-000606,37.47,1,1
2018-02,SELL-000898,37.1,1,1
2018-02,SELL-001373,37.09,1,1
2018-02,SELL-002427,36.79,1,1
2018-02,SELL-002104,35.78,1,1
2018-02,SELL-001805,35.72,1,1
2018-02,SELL-000965,34.75,1,1
2018-02,SELL-001263,34.1,1,1
2018-02,SELL-002808,33.79,1,1
2018-02,SELL-002225,33.71,1,1
2018-02,SELL-000392,33.69,1,1
2018-02,SELL-000099,33.68,1,1
2018-02,SELL-002114,32.84,1,1
2018-02,SELL-002635,32.0,1,1
2018-02,SELL-001755,30.11,1,1
2018-02,SELL-001253,28.01,1,1
2018-02,SELL-002972,27.27,1,1
2018-02,SELL-002346,26.43,1,1
2018-02,SELL-002335,24.78,1,1
2018-02,SELL-002009,24.62,1,1
2018-02,SELL-000907,21.38,1,1
2018-02,SELL-001786,17.78,1,1
2018-02,SELL-001814,17.64,1,1
2018-03,SELL-001536,33165.34,139,193
2018-03,SELL-001541,30018.31,102,102
2018-03,SELL-000858,28189.67,115,117
2018-03,SELL-001154,21010.96,25,27
2018-03,SELL-001825,16905.35,154,164
2018-03,SELL-000193,16561.53,80,148
2018-03,SELL-000048,15562.7,26,26
2018-03,SELL-000882,15012.72,114,126
2018-03,SELL-002644,14923.7,105,118
2018-03,SELL-001955,13090.32,67,69
2018-03,SELL-002238,12964.65,10,10
2018-03,SELL-003025,12269.8,43,43
2018-03,SELL-002424,11493.14,76,79
2018-03,SELL-002995,9810.33,30,30
2018-03,SELL-002690,9358.17,47,57
2018-03,SELL-000369,9219.39,91,123
2018-03,SELL-002512,9036.86,31,32
2018-03,SELL-000519,8778.29,4,4
2018-03,SELL-000948,8648.63,44,49
2018-03,SELL-001199,8366.71,60,66
2018-03,SELL-002601,8241.26,11,16
2018-03,SELL-001506,8108.63,58,58
2018-03,SELL-002837,7979.5,168,172
2018-03,SELL-000281,7881.67,21,22
2018-03,SELL-000924,7729.46,51,55
2018-03,SELL-002482,7355.83,98,102
2018-03,SELL-001591,7092.25,51,53
2018-03,SELL-001840,6853.63,9,9
2018-03,SELL-002490,6451.5,17,17
2018-03,SELL-001468,6140.97,39,42
2018-03,SELL-001392,6048.49,35,35
2018-03,SELL-001375,5917.13,36,36
2018-03,SELL-000402,5900.24,38,42
2018-03,SELL-002152,5851.96,6,6
2018-03,SELL-000555,5771.03,9,11
2018-03,SELL-002361,5663.56,33,34
2018-03,SELL-001215,5610.51,32,39
